Chr	Start	End	FOccupancy	ROccupancy
12	546197	546344	7.66667	0
12	546361	546508	4	0
12	546493	546640	0	5
12	546695	546842	7.66667	0
12	546826	546971	1.66667	3.33333
12	547007	547145	3.66667	2.33333
12	547195	547346	2.33333	1.66667
12	547345	547492	2.33333	0
12	547489	547636	0	1.66667
12	547712	547872	1	4.33333
12	547870	548017	11	0
12	548001	548148	0	10
12	548151	548298	0	2.33333
12	548323	548470	0	8.33333
12	548532	548679	4.33333	0
12	548666	548813	0	5.33333
12	548961	549108	7.66667	0
12	549118	549265	6	0
12	549272	549419	10	0
12	549410	549557	0	6
12	549541	549676	1	2
12	549660	549807	0	4.33333
12	549875	550022	0	7.33333
12	549981	550128	0	3.66667
12	550171	550318	0	3.33333
12	550430	550587	2.66667	2
12	550601	550748	0	3.66667
12	550775	550922	0	6
12	550949	551096	0	3.33333
12	551084	551217	1.33333	3.33333
12	551239	551386	0	4.66667
12	551416	551563	6.66667	0
12	551618	551765	10.6667	0
12	551762	551914	14.3333	2
12	551888	552035	0	13
12	552170	552317	0	12.3333
12	552386	552533	14.3333	0
12	552537	552684	2.66667	0
12	552678	552825	0	2
12	552787	552934	5.66667	6
12	552957	553096	1.66667	3.66667
12	553194	553341	7.33333	0
12	553319	553466	0	11
12	553432	553579	2.33333	0
12	553573	553716	6.66667	1.33333
12	553725	553872	12	0
12	553926	554063	7.33333	8.33333
12	554083	554230	0	14.6667
12	554331	554478	0	5
12	554585	554732	14.6667	0
12	554716	554863	8	0
12	554893	555040	6.33333	0
12	555052	555187	5.33333	9
12	555242	555388	6.66667	4.33333
12	555404	555551	9.66667	0
12	555567	555691	1.66667	2
12	555723	555845	6	6.66667
12	555861	556008	5.33333	0
12	556115	556235	3.33333	4.33333
12	556235	556382	0	8.33333
12	556496	556622	3.5	1.66667
12	556687	556846	1.33333	6.33333
12	556859	557006	0	3
12	557068	557215	3	0
12	557217	557364	10.3333	0
12	557339	557491	1.66667	7.66667
12	557543	557663	9.33333	5.66667
12	557705	557852	3.33333	0
12	557839	557986	0	12.3333
12	557997	558144	0	2.33333
12	558176	558320	2	1.33333
12	558292	558451	2	14.3333
12	558417	558564	2.66667	0
12	558611	558758	0	11
12	558769	558916	0	6
12	558979	559126	14.3333	0
12	559103	559250	0	14
12	559314	559444	1.5	1.5
12	559436	559583	7	0
12	559563	559710	0	11
12	559784	559931	10	0
12	559903	560050	0	12
12	560062	560209	0	15.6667
12	560195	560342	0	1.66667
12	560300	560459	2.33333	1.33333
12	560651	560798	2.5	0
12	560765	560912	0	8
12	560902	561057	2.33333	12.3333
12	561128	561256	2.66667	4
12	561255	561402	0	10
12	561422	561569	0	14.6667
12	561618	561744	1.66667	2.33333
12	561909	562056	9.33333	0
12	562072	562219	6.66667	0
12	562206	562353	0	9
12	562415	562562	9	0
12	562566	562713	4.66667	0
12	562706	562840	3	3
12	562898	563018	3	2.66667
12	563087	563211	2.66667	3
12	563272	563399	5.33333	1.66667
12	563428	563554	1.33333	1.33333
12	563609	563760	3.66667	2
12	563737	563884	0	5.33333
12	563949	564080	1.33333	3
12	564118	564265	6.33333	0
12	564245	564392	0	7.33333
12	564448	564595	0	5.33333
12	564704	564857	1.33333	2
12	564876	565001	7.33333	16.3333
12	565076	565223	13.6667	0
12	565199	565346	8.33333	0
12	565329	565476	0	5.33333
12	565527	565656	5.66667	4.66667
12	565672	565822	3	6.33333
12	565827	565974	0	7.33333
12	566025	566184	8	1
12	566192	566339	15.6667	0
12	566513	566660	5.33333	0
12	566629	566778	1	11.6667
12	566819	566964	1.5	8
12	566993	567140	0	6.33333
12	567150	567297	0	13.3333
12	567302	567461	6.33333	5.33333
12	567449	567596	0	4
12	567639	567786	0	14.3333
12	567837	567984	5.33333	0
12	568120	568241	4.66667	6
12	568247	568394	0	2.33333
12	568361	568508	5.66667	0
12	568526	568649	3.33333	2.66667
12	568711	568858	3.33333	0
12	568877	569024	0	8
12	568994	569142	3.33333	1
12	569195	569342	0	3.33333
12	569439	569586	4	0
12	569555	569702	0	3.33333
12	569752	569873	2	1.33333
12	569861	570008	0	3.33333
12	570014	570155	2	2.66667
12	570134	570267	1.66667	2.66667
12	570348	570495	3	0
12	570520	570667	5	0
12	570661	570796	1	1.33333
12	570872	571011	1	4.66667
12	571067	571214	0	7
12	571243	571390	0	5.66667
12	571390	571537	0	4.66667
12	571582	571733	3	3
12	571774	571921	7.33333	0
12	572039	572175	1.33333	1
12	572182	572329	13.6667	0
12	572293	572420	2	1.33333
12	572521	572653	1.33333	2.33333
12	572628	572775	10	0
12	572789	572936	5.66667	0
12	572969	573116	6.33333	0
12	573097	573244	0	4
12	573346	573493	0	5
12	573490	573624	7.66667	7.33333
12	573618	573765	0	5.33333
12	573931	574058	5.33333	3.33333
12	574143	574267	4.33333	5.66667
12	574296	574443	0	10.3333
12	574512	574659	9.66667	0
12	574706	574853	5.33333	0
12	574875	575022	0	2.66667
12	575111	575261	7	3.66667
12	575288	575442	3	1
12	575443	575586	2.66667	2.33333
12	575551	575686	3.66667	5.33333
12	575692	575839	2	0
12	575805	575939	4.33333	4.33333
12	575908	576055	0	10
12	576033	576160	5.33333	5
12	576134	576283	8	3.5
12	576253	576400	3	0
12	576622	576769	0	3.5
12	576793	576940	0	11
12	576925	577059	2	1.5
12	577037	577184	10	0
12	577172	577319	5	0
12	577436	577583	0	10.6667
12	577651	577798	7.33333	0
12	577968	578092	2	4.66667
12	578092	578239	0	2.33333
12	578266	578413	0	3.33333
12	578412	578559	0	3.66667
12	578603	578750	4	0
12	578765	578885	5.33333	4
12	578895	579042	0	7.33333
12	579166	579321	1	3.66667
12	579390	579537	4.66667	0
12	579503	579650	0	4
12	579677	579836	1.33333	3
12	579853	579977	3	3.66667
12	580039	580186	4.33333	0
12	580186	580333	7	0
12	580302	580449	0	7.33333
12	580496	580643	0	10
12	580628	580782	2.33333	5
12	580825	580960	2.66667	2
12	581003	581150	5	0
12	581112	581259	0	14.3333
12	581221	581368	2	0
12	581327	581474	7.66667	0
12	581503	581650	4.66667	0
12	581677	581824	8.33333	0
12	581927	582074	2.33333	0
12	582130	582277	6	0
12	582268	582415	1.66667	4.33333
12	582450	582597	5.33333	0
12	582618	582751	3.33333	5
12	582831	582969	1.33333	2
12	582931	583078	4.66667	0
12	583042	583169	10.3333	11.6667
12	583162	583322	3	6.33333
12	583359	583506	0	3.66667
12	583573	583720	0	11.3333
12	583785	583906	3	2.66667
12	583914	584071	3.33333	2.66667
12	584041	584188	0	2.33333
12	584216	584357	2	2.33333
12	584433	584580	5	0
12	584541	584688	2.66667	0
12	584695	584842	3.66667	0
12	584864	585011	3	0
12	584996	585143	0	13.3333
12	585197	585344	0	2.66667
12	585357	585482	2.66667	7.66667
12	585556	585703	2.33333	0
12	585685	585832	0	4
12	586021	586168	8.33333	0
12	586274	586421	0	5.66667
12	586431	586578	0	10
12	586663	586810	6.33333	0
12	586907	587030	3.66667	1
12	587048	587206	5.66667	3.66667
12	587248	587395	0	2.33333
12	587372	587519	0	3
12	587497	587644	2	0
12	587677	587800	2.33333	3.66667
12	587901	588048	0	2.66667
12	588060	588187	3.33333	3.33333
12	588238	588393	1.33333	2.33333
12	588477	588623	1.33333	1.66667
12	588641	588788	0	3
12	588826	588973	0	2.33333
12	589310	589457	6.66667	0
12	589431	589552	2.66667	1.33333
12	589586	589733	0	8
12	589938	590062	1.33333	2
12	590112	590267	2	1.33333
12	590286	590433	4.33333	0
12	590595	590741	2.33333	3.66667
12	590785	590913	3	3.33333
12	591142	591289	2.66667	0
12	591256	591403	0	8.66667
12	591488	591635	4	0
12	591718	591878	1	2
12	591972	592125	1.33333	1
12	592146	592288	4	1
12	592295	592442	6	0
12	592460	592607	0	2
12	592714	592847	4.33333	1
12	592906	593053	4	0
12	593029	593176	2.33333	0
12	599070	599220	1	1
12	599190	599320	2	1.66667
12	599289	599425	3	3.5
12	599500	599637	1.5	2
12	599686	599833	2.66667	0
12	599852	599999	2	0
12	600045	600192	8	0
12	600259	600406	0	1.66667
12	600380	600527	4	0
12	600546	600693	6	0
12	600676	600805	7	3.5
12	600864	601022	3.33333	1.66667
12	601001	601148	9.33333	0
12	601170	601327	3.66667	2.33333
12	601334	601481	7	0
12	601495	601642	4.66667	0
12	601638	601785	9.66667	0
12	601767	601914	0	7
12	601961	602104	7.33333	9.66667
12	602123	602270	4.33333	0
12	602276	602423	0	12.6667
12	602511	602643	2	1.66667
12	602635	602793	1.33333	1
12	602859	603006	0	10
12	603140	603287	4.33333	0
12	603259	603406	1	1
12	603423	603572	1.5	1.66667
12	603531	603672	2	1.33333
12	603750	603897	3	0
12	603932	604079	7.33333	0
12	604205	604352	0	4.33333
12	604378	604519	6.66667	3
12	604508	604655	0	7.33333
12	604637	604768	1.66667	5.66667
12	604846	604993	0	9.33333
12	605138	605285	7.33333	0
12	605560	605719	1.33333	1
12	605735	605882	8	0
12	605847	605994	0	3.33333
12	606001	606155	2	3
12	606165	606312	0	9
12	606311	606455	6.33333	9.33333
12	606473	606620	0	7
12	606697	606844	2.66667	0
12	606821	606968	0	15
12	606991	607138	0	4.33333
12	607196	607343	0	5.33333
12	607367	607514	0	5
12	607529	607673	1.66667	2
12	607681	607835	1.33333	2
12	607832	607979	0	3.33333
12	607985	608132	0	2.33333
12	608214	608354	1.33333	1.5
12	608390	608537	2.33333	0
12	608494	608641	5	0
12	608644	608801	2.33333	1.66667
12	608817	608943	6	1.66667
12	608966	609113	9	0
12	609102	609249	0	4
12	609289	609441	2	1
12	609448	609595	6.33333	0
12	609580	609727	0	2
12	609711	609858	7.66667	0
12	609900	610047	8.33333	0
12	610028	610175	0	19
12	610235	610385	9.33333	1.66667
12	610380	610527	10	0
12	610627	610786	2	4.33333
12	610849	610996	10.6667	0
12	610963	611122	3	9.66667
12	611137	611284	9.66667	0
12	611323	611468	11.3333	5.33333
12	611456	611603	0	4.33333
12	611599	611758	2.66667	10
12	611752	611899	2.33333	0
12	611889	612036	0	7.33333
12	612027	612174	1.66667	0
12	612169	612316	0	3.33333
12	612333	612480	0	4.66667
12	612501	612648	0	10.6667
12	612673	612820	0	10.3333
12	612966	613113	6	0
12	613096	613233	2.33333	7
12	613294	613453	9	2.66667
12	613432	613579	0	5.33333
12	613568	613715	0	5.66667
12	613687	613834	4.33333	0
12	613914	614042	5	3.66667
12	614017	614138	2.33333	2
12	614509	614657	1	1.5
12	614618	614778	1	15
12	614785	614932	0	2.66667
12	614959	615106	0	8.33333
12	615136	615283	0	6.33333
12	615343	615490	3	0
12	615456	615591	2	2
12	615581	615727	1.5	1.66667
12	615927	616072	2.33333	3
12	616076	616223	4.33333	0
12	616202	616349	1.66667	0
12	616326	616473	0	5
12	616524	616671	0	14.3333
12	616723	616843	3	3.66667
12	616865	617012	0	7.66667
12	617030	617177	0	2
12	617223	617370	14.3333	0
12	617375	617522	1	1.66667
12	617491	617638	6.66667	0
12	617624	617764	1.66667	1.66667
12	617803	617950	4.66667	0
12	617971	618125	1.33333	1.66667
12	618115	618262	3.66667	0
12	618311	618458	5.66667	0
12	618562	618709	0	4.66667
12	618768	618890	3	1.66667
12	618857	618978	1	1.66667
12	618964	619111	2.33333	0
12	619143	619290	0	7.33333
12	619255	619402	0	2.66667
12	619389	619536	3	0
12	619504	619624	4	6
12	619599	619747	3.66667	7.66667
12	619793	619940	2.66667	0
12	619931	620078	0	2
12	620100	620248	1	3
12	620401	620537	10.3333	4
12	620572	620719	3.66667	0
12	620750	620893	3	2.5
12	620887	621034	6.33333	0
12	621013	621160	0	5
12	621273	621420	0	2
12	621380	621517	3.66667	1.33333
12	621519	621640	4.66667	8.66667
12	621685	621832	3	0
12	621816	621963	0	3
12	622097	622244	5.66667	0
12	622272	622419	0	3.66667
12	622477	622624	0	4.66667
12	622699	622848	6.66667	2
12	623032	623185	1.33333	1
12	623186	623333	4.66667	0
12	623310	623439	2.33333	3.66667
12	623467	623609	2.33333	2.66667
12	623653	623800	0	5.33333
12	623799	623950	2	14.6667
12	624075	624222	0	6.33333
12	624282	624429	5	0
12	624419	624566	0	7
12	624568	624715	0	4.33333
12	624777	624929	5.33333	1
12	624889	625047	2	1.66667
12	625225	625372	0	9.66667
12	625420	625574	6.66667	1
12	625559	625698	1	2.66667
12	625720	625867	0	9
12	625868	626023	2	2
12	626023	626170	0	8.33333
12	626218	626365	8.33333	0
12	626462	626618	1.5	6
12	626616	626763	0	13.6667
12	626825	626972	8	0
12	627100	627247	8.33333	0
12	627242	627371	2.66667	7
12	627421	627568	2.66667	0
12	627541	627688	0	7
12	627695	627842	0	6
12	627893	628051	2.33333	2
12	628048	628195	4.66667	0
12	628212	628359	3.66667	0
12	628339	628480	1	1.33333
12	628505	628643	1.33333	1
12	628658	628805	0	5.66667
12	628820	628967	0	2
12	628925	629084	2	1.33333
12	629069	629216	0	2
12	629213	629360	3.33333	0
12	629355	629502	2.66667	0
12	629479	629626	0	4
12	629749	629888	2.33333	1.66667
12	629894	630041	0	2.33333
12	630109	630265	1.66667	1.33333
12	630223	630370	3.33333	0
12	630426	630583	2	1.33333
12	630555	630704	1.33333	2.66667
12	630661	630813	3.33333	4
12	630796	630943	0	6.33333
12	631038	631178	5	2
12	631165	631301	2.66667	3.33333
12	631363	631510	5	0
12	631523	631670	2.33333	0
12	631660	631807	3.66667	0
12	631763	631910	0	8.33333
12	631936	632083	0	3.66667
12	632112	632272	2	2
12	632231	632378	0	5
12	632384	632507	4	3
12	632512	632659	0	3.33333
12	632687	632834	0	1.66667
12	632926	633058	2.66667	2
12	633070	633217	0	5.66667
12	633213	633360	0	8
12	633357	633504	2	1
12	633528	633664	2.66667	8.33333
12	633735	633882	2.66667	0
12	633888	634035	3.33333	0
12	634000	634133	1	1
12	634174	634321	3	0
12	634291	634438	0	2.33333
12	634453	634600	0	8.33333
12	634646	634793	2.33333	0
12	634845	635002	3.33333	2.66667
12	635060	635213	2.33333	2.33333
12	635217	635364	0	3.33333
12	635328	635475	0	4
12	635562	635709	4.66667	0
12	635790	635935	9.66667	5.33333
12	635903	636036	6.66667	6.66667
12	636176	636328	1	1.33333
12	636615	636762	0	3.66667
12	636823	636970	9.33333	0
12	636941	637088	0	13
12	637151	637298	8.66667	0
12	637315	637462	11.3333	0
12	637483	637630	7	0
12	637628	637758	3.33333	3
12	637757	637904	0	8.66667
12	638015	638138	4	3.33333
12	638178	638299	7.66667	8.33333
12	638363	638490	7	3.33333
12	638486	638609	4	1
12	638660	638805	3.66667	2.33333
12	638821	638968	5.66667	0
12	638982	639133	4.66667	3
12	639264	639411	4.33333	0
12	639443	639590	5.33333	0
12	639611	639758	4.66667	0
12	639758	639879	4.66667	1.66667
12	640240	640363	1	1
12	640403	640550	5.66667	0
12	640558	640705	12	0
12	640731	640878	4.33333	0
12	641027	641174	2.66667	0
12	641339	641486	2.33333	0
12	641487	641634	8.33333	0
12	641661	641808	9.33333	0
12	641767	641914	0	4.66667
12	641887	642034	0	1.66667
12	642059	642206	0	3.66667
12	642211	642371	1.33333	8
12	642516	642663	5.66667	0
12	642660	642807	0	9.33333
12	642852	643006	6	4
12	643015	643173	12	1.33333
12	643170	643321	5.33333	3.33333
12	643311	643458	3.66667	0
12	643526	643684	3	1.66667
12	643653	643773	4.66667	4
12	643786	643946	5	4.33333
12	643966	644113	10.6667	0
12	644119	644266	3.66667	0
12	644355	644502	0	7
12	644548	644695	0	6.33333
12	644752	644899	0	2.66667
12	644911	645058	0	3.33333
12	645245	645392	0	3
12	645373	645507	2	4.66667
12	645595	645733	3	1.66667
12	645720	645871	1	1
12	645932	646079	4	0
12	646093	646240	0	7
12	646399	646546	0	8.33333
12	646575	646718	3.66667	4.33333
12	646844	646991	0	18
12	647046	647193	4	0
12	647192	647339	0	5.66667
12	647414	647561	0	8
12	647519	647666	0	3.66667
12	647679	647826	0	10
12	647925	648084	3	1
12	648072	648228	3.33333	5.33333
12	648285	648432	0	3.66667
12	648398	648537	2.33333	3.66667
12	648542	648662	6	6.66667
12	648631	648778	2	0
12	648740	648887	2	0
12	648945	649085	1	2.66667
12	649113	649260	0	3.33333
12	649234	649381	5	0
12	649432	649579	0	3.66667
12	649566	649724	3	1.33333
12	649818	649939	2	3
12	649942	650082	4.33333	9.66667
12	650062	650182	6.33333	9.66667
12	650157	650305	3.33333	2.5
12	650284	650431	0	3.33333
12	650415	650562	3	0
12	650535	650675	4.33333	3.66667
12	650674	650821	3	0
12	656852	656990	1	2.33333
12	657102	657248	4	1
12	657277	657431	4.33333	2
12	657439	657586	4.33333	0
12	657619	657766	5.5	0
12	657756	657903	1.66667	0
12	658002	658149	2.33333	0
12	658150	658273	1	3
12	658332	658489	1	3
12	658449	658586	3.66667	3
12	658581	658710	2	2.33333
12	658683	658833	1.33333	2
12	658796	658943	2.33333	0
12	658913	659060	0	7.33333
12	659126	659273	0	2.33333
12	659248	659371	4	3
12	659373	659520	2.66667	0
12	659579	659701	1	1.66667
12	659686	659833	5	0
12	659927	660078	2.66667	4
12	660191	660338	0	3
12	660333	660480	0	1.66667
12	660593	660747	1	2.33333
12	660747	660894	3.33333	0
12	660902	661054	3	1.66667
12	661031	661178	0	3.33333
12	661168	661315	7.33333	0
12	661358	661516	2	2
12	661609	661743	4.33333	1.33333
12	661802	661925	3.66667	3
12	661923	662066	2	1.33333
12	662142	662288	1.33333	13
12	662245	662392	0	4
12	662483	662630	5.33333	0
12	662635	662782	0	8.66667
12	662783	662930	2.33333	0
12	662909	663056	2	0
12	663033	663159	1	1
12	663275	663422	14.3333	0
12	663411	663558	0	9
12	663686	663833	12.6667	0
12	663877	664022	1.66667	3.33333
12	664046	664205	2	5
12	664286	664421	3.33333	4.66667
12	664412	664554	2.33333	2
12	664606	664753	11	0
12	664729	664876	0	8.33333
12	664892	665044	2.5	4.33333
12	665059	665206	2	0
12	665277	665424	9.66667	0
12	665401	665548	0	3.66667
12	665516	665664	1	1.33333
12	665702	665849	3.33333	0
12	665834	665981	0	15
12	665991	666138	0	7
12	666175	666322	0	6
12	666341	666486	2.66667	3
12	666453	666611	1	2.33333
12	666635	666782	0	6.66667
12	666834	666983	9	1
12	666963	667091	1.66667	3.33333
12	667129	667269	1.66667	1.33333
12	667350	667502	4.33333	1
12	667521	667668	0	7.33333
12	667635	667780	2.5	3.33333
12	667766	667920	3.33333	3.33333
12	667998	668145	2.66667	0
12	668192	668339	7.33333	0
12	668346	668493	3.66667	0
12	668463	668611	1	2
12	668642	668789	0	7
12	668836	668983	3	0
12	669104	669251	0	2.66667
12	669461	669608	1.66667	0
12	669565	669712	4.66667	0
12	669838	669985	9	0
12	669982	670129	8.66667	0
12	670191	670338	4	0
12	670366	670513	4.33333	0
12	670537	670673	2.33333	1.33333
12	670681	670828	5.66667	0
12	670868	671015	3	0
12	671182	671329	0	3
12	671387	671534	4	0
12	671615	671741	5.33333	3.33333
12	671705	671825	3.66667	3.66667
12	671871	672031	2.66667	2
12	672048	672195	4	0
12	672215	672362	7.66667	0
12	672338	672485	0	4.33333
12	672669	672807	3	2.33333
12	673043	673176	3	2
12	673206	673353	10	0
12	673499	673619	2.5	1.66667
12	673641	673788	0	2.66667
12	673849	673996	2	0
12	673967	674102	1	1
12	674144	674301	1.33333	3.66667
12	674361	674508	2.33333	0
12	674517	674664	5.66667	0
12	674688	674837	2.33333	1.33333
12	674872	675019	2	0
12	674984	675131	0	3
12	675181	675328	3.33333	0
12	675327	675474	0	9.33333
12	675604	675751	0	2.33333
12	675790	675937	2.66667	0
12	675927	676074	0	1.66667
12	676052	676188	1.33333	1.33333
12	676164	676311	4.66667	0
12	676415	676562	0	2.66667
12	676546	676693	0	2
12	676678	676799	1.66667	4
12	676766	676886	2	2.33333
12	676970	677115	4.33333	2.66667
12	677091	677228	1.66667	2.33333
12	677243	677372	2.33333	3.33333
12	677363	677516	1.33333	7
12	677538	677685	0	7.66667
12	677678	677809	1.66667	3.33333
12	677844	677991	0	11.3333
12	677984	678136	1	1
12	678163	678310	3.66667	0
12	678271	678402	2	2.33333
12	678377	678524	0	4
12	678520	678667	0	2
12	678907	679054	0	1.66667
12	679026	679158	1.33333	2
12	679314	679474	1.33333	2.33333
12	679536	679683	2.66667	0
12	679697	679844	5	0
12	679846	679981	2.33333	1.33333
12	680094	680241	0	15.3333
12	680291	680443	7.66667	1
12	680455	680595	3.66667	2.33333
12	680574	680721	0	3.33333
12	680710	680857	0	9
12	680906	681052	1	1.5
12	681127	681274	0	3.66667
12	681242	681389	7.33333	0
12	681367	681514	0	3.66667
12	681576	681723	2.66667	0
12	681726	681861	1.33333	2
12	681880	682016	2.66667	6.66667
12	681980	682140	2.33333	3.66667
12	682122	682269	0	2
12	682378	682509	3	1.66667
12	682548	682695	0	1.66667
12	682775	682912	8.33333	2
12	682884	683031	0	3.33333
12	683108	683255	2.66667	0
12	683280	683435	3.33333	1
12	683458	683605	2.33333	0
12	683673	683795	3	5.66667
12	683863	684010	0	4
12	684048	684196	2.66667	3.66667
12	684183	684330	0	2.66667
12	684408	684555	0	5.33333
12	684537	684681	2.33333	2
12	684650	684797	0	4.66667
12	684804	684946	2.33333	1.33333
12	684934	685083	3.33333	1.66667
12	685128	685264	2	4
12	685323	685470	5	0
12	685470	685612	1.33333	2
12	685658	685783	2.33333	2.33333
12	685783	685930	0	2.66667
12	685922	686069	0	8
12	686154	686301	10	0
12	686260	686407	0	2.33333
12	686438	686577	1.33333	2
12	686602	686749	0	4.33333
12	686764	686911	0	8.66667
12	686985	687132	4.66667	0
12	687147	687294	8	0
12	687360	687480	1.66667	1
12	687565	687698	1	1.33333
12	687794	687941	1.66667	0
12	688007	688132	1	1.33333
12	688167	688314	0	1.66667
12	688428	688553	1.66667	1
12	688651	688798	0	2.66667
12	688792	688928	1	1
12	689104	689230	2.66667	2.33333
12	689282	689429	4.66667	0
12	689455	689611	3	1.33333
12	689612	689745	2.66667	2.66667
12	689770	689897	2.33333	2
12	689989	690114	2.66667	4
12	690114	690268	1.33333	1.33333
12	690349	690470	6	1.66667
12	690468	690619	2.66667	15
12	690646	690793	0	4
12	690853	691000	14.6667	0
12	690997	691144	0	3.66667
12	691194	691341	3	0
12	691441	691588	0	4.66667
12	691661	691800	5.66667	2.33333
12	691767	691914	0	4.33333
12	691940	692087	0	9.66667
12	692101	692240	2	13.3333
12	692262	692409	0	3
12	692468	692590	3	2
12	692676	692811	2.33333	1.33333
12	692838	692985	6.33333	0
12	692945	693096	6.66667	1
12	693151	693298	0	3.66667
12	693295	693455	2	4.33333
12	693488	693635	0	7
12	693719	693866	5	0
12	694047	694194	1.66667	0
12	694232	694379	0	9
12	694463	694610	6	0
12	694632	694788	4.33333	1.33333
12	694806	694953	3.66667	0
12	694973	695103	1	1.5
12	695132	695279	7	0
12	695254	695395	3	7.66667
12	695390	695537	2.5	0
12	695498	695655	1	7.66667
12	695705	695833	2.33333	2.33333
12	695800	695935	3	3.33333
12	695992	696141	2	1.33333
12	696160	696307	2.66667	0
12	696330	696477	3.33333	0
12	696460	696607	0	5.66667
12	696677	696824	7	0
12	696836	696983	3.66667	0
12	697043	697190	0	4
12	697248	697395	0	2.66667
12	697399	697546	0	10
12	697567	697714	0	2.33333
12	697715	697842	2.5	1.33333
12	697884	698031	0	1.66667
12	698062	698209	4.33333	0
12	698240	698387	4	0
12	698343	698490	0	7.33333
12	698544	698691	0	2.33333
12	698702	698849	9.33333	0
12	698810	698968	2	5.66667
12	698965	699104	1.66667	5.66667
12	699187	699334	16.6667	0
12	699310	699457	0	9
12	699422	699557	1.5	1
12	699542	699689	3.66667	0
12	700009	700157	4.66667	2
12	700132	700279	5.66667	0
12	700258	700405	0	6
12	700427	700553	5	3.33333
12	700544	700690	1.33333	1.66667
12	700740	700887	10.3333	0
12	700863	701021	4.33333	4
12	700987	701134	0	9
12	701261	701408	5	0
12	701551	701689	2.33333	1.33333
12	701692	701839	0	3.33333
12	701802	701958	2.66667	3
12	701973	702120	4.33333	0
12	702130	702277	2.66667	0
12	702379	702504	1.33333	4
12	702510	702657	0	5.33333
12	702677	702824	0	3
12	702784	702931	6.66667	0
12	702938	703077	3.66667	1.33333
12	703097	703244	1.66667	0
12	703259	703407	8.33333	2.66667
12	703454	703580	1.66667	4
12	703600	703747	0	12
12	703723	703870	0	5.33333
12	703866	704001	3.33333	4
12	703975	704122	3.33333	0
12	704098	704245	1	1
12	704210	704357	5.66667	0
12	704449	704596	0	9.33333
12	704569	704716	7.33333	0
12	704809	704956	11.6667	0
12	704969	705128	1.5	1
12	705130	705277	13.3333	0
12	705306	705453	4.33333	0
12	705467	705587	2	2.66667
12	705586	705720	2	2.33333
12	705719	705859	1.66667	2
12	705868	706015	2.33333	0
12	706072	706202	3	3
12	706190	706313	2.66667	5
12	706352	706479	2.5	2.66667
12	706500	706630	5.66667	10.3333
12	706652	706797	4.33333	2
12	706791	706938	0	2.66667
12	707013	707160	3.66667	0
12	707314	707461	6.33333	0
12	707460	707607	0	14
12	707659	707806	7.33333	0
12	707790	707937	0	3.66667
12	707941	708088	0	4.33333
12	708062	708209	3	0
12	708244	708390	1	2
12	708451	708598	0	14.3333
12	708566	708708	3.33333	4
12	708669	708816	14.3333	0
12	708802	708929	1	1.33333
12	708930	709086	2.66667	3.66667
12	709110	709257	0	8.66667
12	709345	709479	3.33333	2.66667
12	709469	709598	3.33333	4.66667
12	709615	709762	0	6
12	709765	709912	0	4.33333
12	709919	710066	0	11.3333
12	710062	710222	1	1
12	710181	710328	1.66667	0
12	710291	710438	7.33333	0
12	710432	710579	0	3.66667
12	710751	710898	0	5.33333
12	710936	711083	0	2
12	711134	711281	4	0
12	711314	711461	3	0
12	711452	711599	0	6.66667
12	711655	711802	6.33333	0
12	711787	711934	0	9.33333
12	712009	712156	4.33333	0
12	712224	712363	2.33333	1.33333
12	712378	712525	0	2.33333
12	712518	712671	2	2.66667
12	712639	712786	2	0
12	712772	712919	2.66667	0
12	713039	713186	0	7.66667
12	713405	713552	0	5.33333
12	713557	713704	0	8
12	713688	713824	1	2.66667
12	713804	713951	4.66667	0
12	713922	714077	2.33333	11.3333
12	714093	714240	0	7.33333
12	714251	714398	0	7
12	714461	714608	6.66667	0
12	714640	714787	12.6667	0
12	714764	714911	0	9
12	715035	715164	5.66667	1.66667
12	715201	715348	9.66667	0
12	715378	715500	6.33333	3.66667
12	715516	715663	0	4.33333
12	715670	715817	1.33333	3.66667
12	715871	716018	4.33333	0
12	716057	716183	5.66667	2.33333
12	716156	716303	0	3.33333
12	716375	716522	6.33333	0
12	716542	716663	3.33333	3.33333
12	716689	716846	3	1
12	716841	716994	1	3.33333
12	717166	717313	0	4.66667
12	717394	717541	4	0
12	717701	717861	4.33333	1.5
12	717862	718009	7	0
12	718058	718204	1	1
12	718263	718410	0	8
12	718433	718580	0	2.66667
12	718556	718703	0	5
12	718751	718898	4	0
12	718870	719017	0	4.66667
12	719068	719201	4	3.33333
12	719188	719335	0	8.33333
12	719386	719533	14.3333	0
12	719619	719747	1.5	1.66667
12	719754	719901	0	9.33333
12	719907	720054	0	7.33333
12	720084	720231	0	7.33333
12	720244	720391	0	13.6667
12	720400	720546	1	1
12	720512	720659	0	3
12	720738	720885	10	0
12	720907	721035	2	2
12	721058	721205	7.33333	0
12	721219	721366	5.33333	0
12	721342	721465	2	2.33333
12	721972	722119	0	4.33333
12	722102	722249	0	3.33333
12	722258	722405	0	13.6667
12	722553	722700	0	3.66667
12	722703	722834	1.66667	2.33333
12	722978	723125	5.33333	0
12	723173	723320	0	4
12	723304	723451	0	10.3333
12	723821	723952	1	1.33333
12	723985	724132	0	3.33333
12	724179	724299	2	1
12	724307	724452	4	2
12	724419	724566	0	2.66667
12	724653	724787	1	2
12	724784	724908	2	3
12	725014	725161	5.33333	0
12	725279	725426	0	15
