Chr	Start	End	FOccupancy	ROccupancy
12	104245	104398	13.3333	12
12	104413	104546	8.33333	3
12	104525	104676	8.66667	4.33333
12	104737	104883	11.3333	4.33333
12	104907	105054	10.6667	9.66667
12	105025	105172	8.66667	6.33333
12	105191	105344	16	6
12	105652	105804	13.3333	11.6667
12	105832	105975	4.33333	5.66667
12	106000	106136	4.33333	12
12	106131	106287	7.66667	4.66667
12	106304	106451	16.3333	13.3333
12	106483	106619	8	5.33333
12	106607	106754	0	6.66667
12	106721	106845	5	6.66667
12	106903	107045	6.66667	9.33333
12	107046	107203	12	6.66667
12	107251	107393	7	9.33333
12	107404	107549	10.3333	6
12	107568	107717	5.66667	5.33333
12	107715	107864	2.66667	3
12	107889	108036	0	4.33333
12	108078	108207	3	2.66667
12	108264	108417	5.33333	10
12	108464	108606	13.6667	5.66667
12	108623	108759	7.66667	5
12	108749	108877	3.66667	4.66667
12	108874	109033	12.3333	9.66667
12	109020	109167	2	2.66667
12	109196	109355	12	10
12	109354	109484	4.33333	3
12	109552	109682	14	16.6667
12	109714	109836	1.66667	2
12	109935	110059	13	7.33333
12	110095	110233	12	6.33333
12	110229	110388	5	7.33333
12	110478	110635	3.66667	5.66667
12	110665	110825	4	3.66667
12	110843	110983	4.33333	6
12	111018	111154	9	6.66667
12	111176	111328	12	12
12	111337	111487	4.66667	14
12	111504	111659	12.3333	13
12	111768	111922	12	13.6667
12	111955	112106	26.3333	20.3333
12	112159	112306	9.66667	6
12	112308	112446	11.6667	20.3333
12	112484	112616	14.6667	11
12	112667	112813	15.3333	19
12	112778	112923	14.3333	8.66667
12	112965	113091	2.33333	3.33333
12	113110	113266	5.33333	3
12	113259	113400	5.66667	6.33333
12	113411	113549	7.66667	10
12	113565	113708	9	5.33333
12	113878	114033	2.66667	4
12	114048	114188	10.6667	6
12	114213	114362	3	3.66667
12	114497	114643	24	17.6667
12	114670	114816	8	4.66667
12	114833	114971	18.6667	14.3333
12	114980	115123	13.3333	7
12	115180	115327	0	5.66667
12	115346	115495	2.66667	2.33333
12	115508	115655	0	8.33333
12	115662	115807	5.66667	3.66667
12	115831	115980	7	3.33333
12	116009	116154	17.6667	18.6667
12	116267	116411	6	5.33333
12	116438	116580	16	21
12	116605	116746	23	25.3333
12	116774	116918	2	6
12	116956	117082	2.33333	5.33333
12	117069	117209	3.66667	5.66667
12	117248	117400	4.66667	5.33333
12	117390	117537	2.66667	0
12	117566	117686	7	6
12	117713	117861	2.66667	2.66667
12	117950	118088	5	3
12	118122	118267	9.66667	13.3333
12	118312	118453	3	2.33333
12	118442	118594	9.33333	11.3333
12	118669	118822	11	8.33333
12	118910	119058	1.66667	2.33333
12	119073	119218	19.3333	10.3333
12	119248	119392	6.33333	7
12	119415	119564	12.3333	6
12	119590	119737	10.6667	8.33333
12	119775	119930	4.33333	6.33333
12	119982	120129	11.6667	0
12	120130	120287	19.3333	16.6667
12	120331	120475	17.6667	6
12	120495	120629	16.6667	10.6667
12	120663	120810	25.6667	14.3333
12	120833	120983	19.6667	14.6667
12	120967	121114	8	9
12	121277	121423	21.3333	21.6667
12	121440	121591	12	7.33333
12	122054	122211	3.66667	4.33333
12	122206	122338	3.66667	2
12	122376	122515	8.66667	8
12	122610	122757	4.33333	0
12	122780	122938	1.66667	2.33333
12	122956	123097	14	14.3333
12	123136	123283	0	4.66667
12	123286	123436	2.66667	4.66667
12	123429	123582	8	6
12	123601	123749	7.33333	3.33333
12	123745	123902	7	7
12	123903	124047	5	6
12	124088	124230	7	4.33333
12	124240	124384	5.33333	10.3333
12	124367	124514	0	3.66667
12	124536	124677	11.3333	11.6667
12	124697	124846	3.33333	10.6667
12	124867	125009	2.66667	5.33333
12	125036	125170	2.66667	2.66667
12	125169	125304	7.66667	15
12	125424	125566	1.66667	2.66667
12	125577	125724	0	9.66667
12	125736	125877	16	21.6667
12	125926	126076	9	5.33333
12	126115	126264	19.6667	18.3333
12	126291	126445	12.3333	13.6667
12	126466	126609	9	17
12	126647	126792	10.3333	7.33333
12	126818	126962	16.6667	23.6667
12	126997	127144	19.6667	20
12	127172	127322	11.6667	9.66667
12	127475	127618	29	19.3333
12	127651	127790	19	13
12	127808	127950	7.66667	6.66667
12	127977	128119	7.33333	4
12	128099	128238	3	4.66667
12	128260	128411	5	6
12	128399	128545	6.66667	5.33333
12	128556	128698	2.33333	2.66667
12	128722	128869	9.66667	0
12	128869	129016	5.66667	4
12	129251	129391	1.33333	2.33333
12	129399	129535	3	2.66667
12	129574	129713	3.66667	4.66667
12	129841	129988	15	0
12	130035	130187	20.6667	20.3333
12	130216	130360	10	17.3333
12	130389	130537	18.6667	9
12	130552	130698	22.3333	15
12	130719	130868	19.6667	20.3333
12	130891	131031	3.33333	3.66667
12	131046	131190	6	4
12	131176	131327	5.33333	3.66667
12	131343	131490	14.3333	19.3333
12	131654	131797	16	25.6667
12	131822	131974	11.3333	9
12	131989	132130	5.66667	2
12	132151	132302	5.66667	2
12	132306	132464	2.33333	3
12	132446	132586	9.66667	11.6667
12	132594	132754	5.33333	6
12	132716	132855	4.33333	2
12	133051	133197	4.33333	5.66667
12	133239	133379	2.66667	2.66667
12	133347	133507	6.33333	12.6667
12	133527	133681	6.66667	3.66667
12	133730	133860	5	3.33333
12	133831	133978	5	0
12	134091	134244	1.66667	2.33333
12	134327	134474	0	9
12	134465	134612	0	3.33333
12	134628	134755	6.66667	4.66667
12	134789	134933	16	19
12	134962	135110	10	12.6667
12	135078	135225	2.66667	0
12	135275	135417	3.33333	2.66667
12	135436	135582	5	6.33333
12	135597	135736	5.33333	5.66667
12	135775	135910	8	5
12	135923	136071	14.6667	13.3333
12	136094	136238	23.3333	11
12	136262	136406	29	21
12	136504	136644	14	9.33333
12	136677	136823	24	16.6667
12	136840	136990	20.3333	16
12	136977	137120	4	4.33333
12	137157	137302	20.3333	10.6667
12	137464	137616	8.66667	11.6667
12	137690	137828	7.33333	4
12	137948	138086	4	3.66667
12	138109	138260	13.3333	11
12	138276	138396	4	3
12	138511	138634	4	3.66667
12	138694	138826	6.33333	5.33333
12	138809	138954	7.33333	5.33333
12	139031	139175	12.6667	10
12	139208	139351	21	16
12	139377	139503	2	8.33333
12	139819	139945	4	3.33333
12	139964	140105	9	11.3333
12	140132	140274	5.33333	10
12	140309	140440	6.66667	2
12	140458	140602	5.33333	6.33333
12	140787	140931	8.66667	6.66667
12	141043	141190	29	23.6667
12	141213	141368	9.66667	8
12	141394	141544	9.33333	8.66667
12	141528	141664	7	8.33333
12	141858	141988	3	6.33333
12	142018	142164	8.66667	18
12	142183	142319	10.3333	4.66667
12	142361	142510	9	11
12	142525	142670	17.3333	11
12	142703	142851	8.66667	11
12	142876	143028	7.66667	7.33333
12	143123	143270	18.6667	19.6667
12	143304	143460	3.66667	11
12	143459	143610	4.33333	4
12	143634	143774	5.33333	6.33333
12	143787	143927	7	6
12	143932	144078	12.6667	5.66667
12	144099	144245	3	1.33333
12	144277	144427	3.66667	2
12	144445	144597	4.33333	8.33333
12	144601	144740	3.66667	2.33333
12	144758	144905	11	12.6667
12	144922	145076	10.3333	2.33333
12	145084	145231	10.3333	5.66667
12	145245	145394	2.33333	3
12	145452	145590	15.6667	11.6667
12	145586	145728	15	6.33333
12	145803	145955	18.6667	22.6667
12	145993	146133	12.6667	11
12	146220	146362	25.6667	16.6667
12	146386	146530	21.3333	14.6667
12	146553	146700	3	0
12	146694	146852	17.3333	23.3333
12	146871	146998	2.33333	3
12	147007	147161	4.66667	5.66667
12	147177	147328	17.6667	25
12	147332	147483	12.3333	3.33333
12	147500	147647	2.66667	0
12	147804	147952	18.3333	23.6667
12	147967	148115	20.6667	24.3333
12	148135	148285	19	22
12	148288	148430	13.6667	9.66667
12	148447	148598	19.3333	13.6667
12	148611	148757	7.66667	5
12	148774	148915	4.33333	6
12	148945	149092	0	6.33333
12	149137	149289	3.33333	2.66667
12	149305	149438	9.66667	4.66667
12	149491	149626	4	3.33333
12	149656	149802	4.66667	4.33333
12	149829	149976	7.66667	0
12	150015	150162	3.66667	4.33333
12	150166	150312	2.33333	2.33333
12	150386	150539	27.3333	23.3333
12	150569	150713	12.3333	9
12	151057	151211	2.33333	5.33333
12	151210	151348	3.66667	3.66667
12	151466	151621	15.3333	15.3333
12	151666	151809	20	17.6667
12	151796	151929	2.33333	8
12	151928	152073	5.33333	5.33333
12	152072	152219	2.33333	0
12	152191	152315	2.33333	4
12	152456	152600	8.66667	10.3333
12	152697	152844	6.66667	0
12	152870	153007	3	6
12	153006	153164	5.66667	2.66667
12	153190	153345	4.66667	3
12	153361	153505	6.33333	3.33333
12	153525	153670	19	14.3333
12	153702	153852	23.3333	11.6667
12	153875	154022	24.3333	22.3333
12	154162	154309	14.3333	16.3333
12	154340	154493	20	19.6667
12	154516	154645	4.33333	3
12	154669	154820	11.3333	8.66667
12	154864	155011	0	8
12	155132	155258	3	4.33333
12	155296	155438	3	2.33333
12	155439	155594	9.33333	6.66667
12	155611	155750	3.66667	4.33333
12	155765	155910	5.33333	4.66667
12	155920	156071	6.33333	16.3333
12	156094	156245	21.3333	16
12	156264	156406	13	17.3333
12	156433	156580	3.66667	0
12	156793	156931	2.66667	3
12	156906	157053	0	5.33333
12	157098	157243	1.33333	1.66667
12	157298	157453	2.33333	5.33333
12	157489	157615	1.33333	3
12	157643	157788	10.6667	6.66667
12	157931	158073	14.3333	17.6667
12	158093	158242	16	25.6667
12	158269	158415	28.6667	21.3333
12	158440	158583	17.3333	15.6667
12	158607	158747	6.66667	9.66667
12	158750	158901	20	12.6667
12	158922	159081	11.6667	11
12	159080	159209	4.66667	2
12	159185	159332	0	10.3333
12	159357	159500	12.3333	16
12	159538	159686	9.66667	18.3333
12	159726	159872	20.3333	21.3333
12	159976	160117	22.6667	13.6667
12	160146	160297	9.33333	11
12	160317	160461	7.33333	4
12	160486	160634	6.33333	7
12	160636	160785	7.33333	5
12	160755	160902	0	3.66667
12	160945	161091	10.3333	15.3333
12	161112	161242	12.3333	16.3333
12	161269	161420	18.6667	13.6667
12	161460	161620	1.66667	3.66667
12	161707	161852	19.6667	16
12	161841	161990	7.66667	8
12	162049	162178	4.66667	10.3333
12	162146	162295	4.33333	3.33333
12	162430	162574	7	5
12	162576	162710	5.66667	5.66667
12	162731	162868	5.66667	7
12	162863	163000	5.33333	5
12	162967	163112	13	19
12	163136	163274	4.33333	4
12	163267	163414	14.3333	0
12	163446	163593	0	12
12	163604	163755	8.33333	6.33333
12	163790	163934	7.33333	15.3333
12	163963	164106	21.6667	21.3333
12	164343	164493	27.6667	25.6667
12	164522	164668	20	24.3333
12	164709	164852	9	10.6667
12	164874	165025	26.6667	18.6667
12	165051	165182	19	8.66667
12	165234	165366	13	13.3333
12	165417	165569	9	13.3333
12	165554	165705	3.33333	5.66667
12	165720	165866	4.33333	4.66667
12	165882	166028	11.6667	12.3333
12	166047	166197	20	19.6667
12	166335	166485	14	15.3333
12	166513	166666	7	9.33333
12	166664	166818	3.66667	4
12	166839	166986	2.66667	0
12	166982	167129	3.66667	0
12	167232	167391	2	3
12	167358	167512	13.3333	19
12	167546	167689	18.6667	11
12	168472	168607	7.33333	3
12	168639	168786	0	8.33333
12	168800	168942	7.33333	10.6667
12	168970	169110	16	9.66667
12	169129	169282	9.66667	8
12	169317	169464	14	7.66667
12	169429	169576	21	0
12	169606	169752	7.33333	4
12	169779	169903	1.66667	2.33333
12	169949	170103	7.33333	12.6667
12	170120	170271	23.3333	21.3333
12	170294	170432	10.6667	7.66667
12	170532	170669	19.6667	22
12	170712	170857	20.3333	9.33333
12	170874	171022	6	9
12	171054	171206	11.6667	13.3333
12	171228	171383	13	6.33333
12	171427	171564	16.3333	14.6667
12	171581	171732	5.33333	4.66667
12	171731	171878	7.66667	0
12	171859	171997	4	4
12	172186	172306	4	7.66667
12	172321	172469	7.33333	6.66667
12	172572	172726	4	5
12	172729	172876	0	4
12	172914	173064	6	11.3333
12	173111	173258	0	8
12	173279	173430	7.33333	11
12	173445	173584	6.33333	7
12	173602	173760	5.33333	7
12	173808	173955	3.33333	0
12	173933	174075	7.33333	6.66667
12	174087	174244	9.66667	10
12	174272	174414	11	10.6667
12	174419	174568	23	20
12	174590	174723	18.6667	15
12	174744	174899	14	25.6667
12	174919	175068	11.3333	10
12	175159	175307	25	21.3333
12	175325	175467	17.6667	17
12	175492	175634	14.3333	13.3333
12	175692	175839	14.6667	0
12	175811	175958	13.3333	5.66667
12	175973	176123	9.66667	6
12	176147	176286	8	6
12	176322	176465	6	3
12	176522	176665	7	8.33333
12	176631	176784	3.66667	5.33333
12	176805	176944	7.66667	5.66667
12	176975	177122	18.3333	0
12	177157	177296	7	14.6667
12	177337	177478	27.3333	13.3333
12	177586	177730	5	3.33333
12	177750	177901	23.6667	22.3333
12	177920	178068	7.66667	4.33333
12	178071	178225	13.3333	12
12	178242	178398	8.33333	11.6667
12	178425	178565	17.6667	15.3333
12	178591	178730	1.33333	2.33333
12	178751	178884	19.3333	18.3333
12	178900	179035	5.66667	6.33333
12	179019	179174	5.66667	7
12	179205	179356	18.6667	16
12	179380	179524	5.33333	7.33333
12	179540	179688	6	6.33333
12	179965	180108	12.6667	21.3333
12	180144	180285	6.33333	6
12	180309	180452	20.3333	19.6667
12	180470	180612	23.6667	17.6667
12	180635	180791	16.3333	12.6667
12	180826	180969	14	8.66667
12	180992	181139	0	3.66667
12	181114	181252	9.33333	9.33333
12	181250	181393	5	5
12	181428	181575	0	9.66667
12	181806	181951	10.3333	5.33333
12	181997	182137	4.66667	8
12	182155	182306	16.6667	7
12	182341	182487	13.3333	19.6667
12	182503	182635	7.33333	9.66667
12	182656	182804	4.33333	14
12	182821	182964	14.6667	7.33333
12	182964	183113	10.3333	13.6667
12	183150	183293	19.3333	17.6667
12	183321	183466	27.3333	23.3333
12	183570	183714	6	6
12	183737	183886	22	17.6667
12	183910	184056	21.6667	14.3333
12	184076	184223	5	0
12	184272	184428	11	12
12	184461	184603	7.66667	5.66667
12	184655	184802	16.6667	15
12	184817	184957	5	8.66667
12	185051	185204	2.66667	3.66667
12	185448	185592	12	12.6667
12	185560	185707	4.66667	0
12	185763	185913	17.3333	11.6667
12	185933	186080	13	0
12	186054	186193	4.66667	7.33333
12	186237	186373	4.33333	3
12	186402	186549	2.66667	0
12	186516	186663	0	5
12	186681	186828	11.3333	0
12	186846	186992	3.66667	8.66667
12	187038	187188	9.33333	9.66667
12	187217	187362	20	19
12	187456	187608	9.33333	4.33333
12	187603	187750	0	10.3333
12	187792	187940	19	17.3333
12	187959	188104	7	10.3333
12	188121	188263	2.66667	2.33333
12	188296	188440	4	4.66667
12	188544	188679	2.33333	3
12	188642	188800	2.33333	4.33333
12	188798	188948	1.66667	2
12	189016	189150	7.33333	9.33333
12	189195	189344	4.66667	3.66667
12	189308	189440	12.3333	9.66667
12	189495	189642	16.6667	0
12	189742	189889	0	7.66667
12	189919	190057	3.33333	6.66667
12	190241	190400	2.66667	5.66667
12	190418	190570	7.66667	5.66667
12	190591	190735	9	9.66667
12	190737	190875	4.33333	6.66667
12	191002	191133	9	5
12	191107	191253	5.33333	4.66667
12	191371	191516	2	3.33333
12	191498	191645	6.33333	0
12	191703	191825	2.33333	6
12	191886	192033	7.66667	4.66667
12	192059	192195	2	3
12	192203	192334	2.66667	3.66667
12	192346	192498	4	6.33333
12	192524	192669	12	5
12	192686	192841	8	13.6667
12	192845	192994	11	17
12	193011	193158	5	25.3333
12	193178	193331	9	17.3333
12	193364	193510	5	7.66667
12	193606	193758	8.66667	9
12	193754	193903	4.33333	5.33333
12	193941	194078	12.6667	19.6667
12	194094	194238	20	26.6667
12	194364	194505	21.3333	19.3333
12	194520	194670	9.33333	8
12	194694	194842	20.3333	13.3333
12	194857	194995	21	16
12	195032	195178	4.66667	7.66667
12	195528	195670	4	3
12	195698	195842	3	3.66667
12	195804	195962	11	14
12	195980	196127	8	5
12	196106	196253	0	6.33333
12	196274	196430	6	5.33333
12	196460	196608	12.3333	10
12	196833	196983	4	7.33333
12	197006	197151	9.33333	5.33333
12	197181	197304	4.33333	4.66667
12	197311	197458	9.66667	0
12	197498	197645	0	6.66667
12	197634	197781	3.66667	0
12	197810	197959	7.33333	8.66667
12	197976	198120	20.6667	25.6667
12	198164	198300	2.33333	2.66667
12	198292	198429	2	2.66667
12	198433	198592	1.66667	4
12	198793	198947	4	6.33333
12	199059	199215	4.66667	9
12	199231	199372	13.3333	10.6667
12	199333	199485	4	6
12	199582	199729	16	8.33333
12	199742	199889	3	0
12	199853	199989	4.66667	8.66667
12	200053	200200	0	9
12	200267	200417	9.66667	6.66667
12	200414	200563	12	14.6667
12	200556	200701	5.33333	4.33333
12	200717	200850	4	4.66667
12	200869	201014	14.6667	15
12	201021	201168	3.33333	0
12	201206	201326	2.33333	9
12	201376	201525	7	4.33333
12	201677	201814	12.3333	9.33333
12	202909	203053	24.6667	22.3333
12	203067	203214	3	0
12	203293	203428	18.3333	14
12	203449	203607	6.66667	3.66667
12	203642	203801	20	14.3333
12	203874	204011	6	6.33333
12	204134	204283	6	6
12	204295	204450	5.33333	5
12	204460	204611	10.6667	7
12	204635	204771	4	4
12	204908	205056	26	10.6667
12	205080	205224	15.6667	17.6667
12	205239	205386	18.3333	23.3333
12	205414	205561	12.6667	0
12	205575	205710	6	4.33333
12	205747	205885	3.66667	4.66667
12	205914	206058	5	4.33333
12	206074	206211	7.66667	4.66667
12	206247	206392	8.33333	11
12	206359	206506	0	16.3333
12	206568	206716	8.66667	12.6667
12	206686	206819	14	5.33333
12	206886	207037	11.6667	13
12	207050	207198	9.33333	7
12	207209	207354	11.3333	10
12	207396	207524	10.3333	14.3333
12	207488	207643	2.66667	2.66667
12	207753	207900	7.33333	0
12	207896	208043	11.3333	17.6667
12	208087	208229	4.66667	3.66667
12	208230	208376	23	22.6667
12	208411	208555	4.66667	9
12	208691	208840	5.33333	3.66667
12	209000	209145	13.6667	11.6667
12	209176	209312	5	3.66667
12	209352	209485	3	2.33333
12	209499	209634	4.66667	5.33333
12	209599	209746	2.66667	0
12	209780	209932	9	7.33333
12	209963	210098	5.66667	4.33333
12	210145	210287	7	5.66667
12	210279	210430	2.66667	1.66667
12	210459	210603	9.66667	6
12	210592	210742	7.33333	11
12	210793	210926	6.33333	4.33333
12	210990	211135	4.33333	7
12	211203	211330	13	4.33333
12	211377	211510	3.33333	2
12	211532	211683	18	12.6667
12	211692	211844	6	4
12	211823	211978	6	6
12	212052	212185	5.33333	2.66667
12	212178	212309	2.66667	5.33333
12	212324	212470	21.3333	17.3333
12	212479	212631	22	21
12	212691	212848	5	17.3333
12	212869	213021	8.33333	5.33333
12	213019	213165	13.6667	12
12	213198	213342	9.66667	18.6667
12	213339	213490	6	11.6667
12	213521	213671	4	9.33333
12	213704	213851	0	5.66667
12	213898	214050	7.33333	7.33333
12	214018	214163	7.66667	11.6667
12	214183	214328	9.33333	13
12	214368	214508	22.3333	20.3333
12	214553	214699	7.33333	5.66667
12	221538	221683	16.6667	15.3333
12	221709	221856	9.33333	5.33333
12	221885	222031	2.33333	3
12	222077	222221	5.33333	5.33333
12	222305	222451	19.6667	9.33333
12	223192	223338	25.6667	24.3333
12	223373	223512	21.3333	17.6667
12	223534	223683	17	12
12	223698	223845	21.3333	15.6667
12	223903	224049	26	22.3333
12	224100	224247	9	8
12	224271	224415	7.33333	7
12	224454	224606	10.6667	12
12	224667	224800	2.33333	3.66667
12	224984	225134	5.33333	5.66667
12	225132	225279	0	2.66667
12	225261	225395	2.33333	1.66667
12	225409	225560	17.3333	19.6667
12	225586	225725	3	11
12	225753	225905	4.66667	5.33333
12	225948	226074	4	4
12	226107	226264	7.66667	7.33333
12	226283	226430	0	4.66667
12	226485	226642	2.33333	2.33333
12	226671	226811	10.6667	5.66667
12	226829	226971	7	3.66667
12	227012	227157	2.33333	2
12	227119	227266	0	3
12	227294	227439	1.33333	1.66667
12	227428	227579	4.33333	7.66667
12	227595	227742	5.33333	0
12	227742	227887	7.33333	7.66667
12	227910	228050	7	10.6667
12	228078	228213	6	4
12	228235	228382	21	26.6667
12	228405	228548	23	26.3333
12	228653	228798	8	7
12	228842	228994	7.33333	4.33333
12	228969	229124	10	7.33333
12	229140	229285	16	8.33333
12	229261	229421	14.6667	7.66667
12	229433	229581	10.3333	6.66667
12	229613	229764	6	7.66667
12	229809	229956	3.33333	0
12	229986	230130	22.3333	20
12	230150	230301	18.3333	11.3333
12	230316	230469	16.3333	20.3333
12	230484	230632	4	3.33333
12	230616	230774	2	3
12	230776	230920	8.66667	10.6667
12	230947	231090	19.6667	16.6667
12	231088	231238	4	9.66667
12	231356	231508	6	13.3333
12	231662	231812	9.66667	8
12	231792	231930	5	4
12	231940	232090	7.66667	17
12	232204	232359	6	6
12	232406	232555	13.3333	15.6667
12	234304	234458	2.66667	3
12	234599	234736	7.33333	3.33333
12	234779	234920	20.3333	15
12	234935	235089	5.33333	12.3333
12	235136	235274	7.66667	8.33333
12	235304	235432	3.66667	5.66667
12	235437	235593	2.33333	3.66667
12	235594	235741	0	5
12	235758	235905	11.3333	0
12	235884	236031	0	2.66667
12	236115	236262	0	6
12	236225	236372	8.66667	0
12	236409	236561	7.33333	3.66667
12	236555	236690	2.66667	3
12	236691	236830	6.33333	13
12	236855	236994	2.33333	5
12	237027	237174	0	8
12	237162	237288	11	12.6667
12	237312	237453	18.6667	15.6667
12	237474	237617	12.6667	15
12	237646	237799	6	7.33333
12	237955	238095	3.66667	9.33333
12	238129	238271	15	14.3333
12	238305	238452	18	0
12	238482	238611	7.33333	5.66667
12	238615	238760	6	4.33333
12	238764	238904	14	11.3333
12	238936	239073	5.66667	11
12	239094	239246	5.33333	2.66667
12	239269	239416	20.6667	23
12	239454	239596	16	16
12	239614	239763	14.6667	14
12	239797	239946	6	5.66667
12	239954	240091	2.66667	7
12	240094	240244	3.66667	2.33333
12	240252	240407	3.33333	2.33333
12	240445	240588	3	3.33333
12	240582	240729	12.3333	10
12	240744	240883	20.6667	13.6667
12	240906	241054	25	27
12	241083	241229	8.33333	7.66667
12	241259	241394	4.66667	4
12	241413	241558	2.66667	2
12	241576	241721	4	4.33333
12	241739	241877	2	1.66667
12	241942	242102	14.6667	9.33333
12	242161	242317	14.3333	11.6667
12	242321	242474	3.66667	4
12	242453	242600	2.66667	2.33333
12	243851	243989	5.33333	1.66667
12	243978	244120	5.33333	5.33333
12	244135	244290	3.33333	4.66667
12	244292	244438	13.3333	17
12	244462	244607	11	10.3333
12	244643	244771	1.66667	4.33333
12	244841	244981	4	9.33333
12	245083	245225	20.6667	15.6667
12	245283	245409	14.6667	13.6667
12	245523	245671	22	9
12	245696	245834	9	4.66667
12	245850	245997	12.3333	16.6667
12	246008	246155	11	21.6667
12	246269	246412	2.66667	4.33333
12	246409	246556	8.33333	0
12	246542	246688	8.66667	12
12	246703	246854	6	11.6667
12	246872	247027	22.6667	13.3333
12	247139	247291	15.3333	13.3333
12	247309	247455	22	16.3333
12	247488	247639	4.33333	5
12	247625	247753	3	1.66667
12	247783	247938	4.33333	6.66667
12	248112	248259	0	16
12	248298	248445	12	0
12	248537	248681	22.6667	23
12	248747	248883	20	15.3333
12	248850	248997	5	0
12	248968	249091	7	17
12	249127	249282	6.33333	13
12	249316	249469	14	15.6667
12	249491	249637	16	22.6667
12	249653	249791	14.6667	13.6667
12	249827	249981	7	8
12	249994	250137	3	5.66667
12	250236	250383	8.66667	9.33333
12	250411	250559	18.6667	19.6667
12	250632	250776	19.6667	19.3333
12	250793	250943	3.66667	4
12	250973	251119	14.3333	11.3333
12	251274	251423	24	20
12	251448	251586	10.3333	6.66667
12	251621	251768	0	21.3333
12	251795	251941	6.66667	6.66667
12	251970	252130	3	3.66667
12	252172	252326	13.6667	14.3333
12	252335	252478	7	8.66667
12	252506	252658	10.6667	9
12	252677	252830	20.6667	23
12	252846	252989	8	8
12	253014	253168	8.33333	12.6667
12	253372	253528	16.6667	11.6667
12	253603	253757	11.3333	10.3333
12	253840	253987	14.6667	10
12	253997	254141	13.3333	13.6667
12	254169	254316	14	0
12	254323	254471	7	3.33333
12	254462	254604	13.3333	13.3333
12	254641	254791	5.33333	7.33333
12	254781	254931	8	11.3333
12	254955	255095	3.33333	9.66667
12	255221	255369	20.6667	19
12	255402	255540	13.3333	10.6667
12	255553	255687	11.3333	8.66667
12	255737	255881	15.3333	11.6667
12	256007	256136	4.33333	3.66667
12	256172	256316	3.66667	7.33333
12	256334	256489	26.6667	10.6667
12	256525	256672	6	1.33333
12	256633	256775	5.33333	2.33333
12	256825	256965	4.33333	4.66667
12	256938	257074	7	12
12	257092	257245	7.33333	5.66667
12	257301	257448	14.6667	0
12	257432	257586	5.66667	6.33333
12	257588	257736	6.66667	2.33333
12	257752	257900	4.66667	4.33333
12	258003	258144	10.6667	7.66667
12	258121	258261	5.33333	9
12	258259	258409	9.66667	3.66667
12	258424	258578	12.3333	11.6667
12	258602	258752	11	5.66667
12	258767	258910	3.66667	3
12	258933	259083	8.66667	3.33333
12	259054	259201	8	6.33333
12	259222	259364	9	6.66667
12	259407	259554	0	10.6667
12	259747	259894	5.33333	0
12	259907	260050	21	16.3333
12	260071	260230	18.3333	22.3333
12	260248	260393	23	12.6667
12	260412	260559	13.6667	9.33333
12	260645	260795	21	24.6667
12	260909	261056	24	20.6667
12	261083	261224	23	15.6667
12	261228	261378	9.66667	8
12	261385	261534	8	6
12	261553	261700	4.66667	4.66667
12	261716	261873	9.66667	9.33333
12	261876	262036	8.33333	4.66667
12	262046	262193	0	5.33333
12	262343	262492	8.66667	6.66667
12	262580	262727	8.33333	12.3333
12	263129	263268	10.3333	4.33333
12	263413	263551	1.66667	3
12	263603	263750	7.33333	4.66667
12	263715	263866	5.66667	5.33333
12	264192	264327	3.66667	3
12	264358	264507	5.66667	4.33333
12	264501	264646	14	8.66667
12	264691	264845	3.66667	3
12	264817	264960	4	2.33333
12	264955	265108	8	4.66667
12	265124	265271	20.6667	18
12	265397	265535	13.3333	8.66667
12	265567	265703	4.33333	4.66667
12	265726	265882	2.33333	3
12	265892	266039	0	5.33333
12	266024	266165	7.33333	7
12	266140	266289	9	5.66667
12	266345	266500	6	6.66667
12	266484	266622	7	5.66667
12	266669	266806	21.3333	13.6667
12	266828	266977	21.6667	20
12	267087	267239	18	20.3333
12	267270	267409	4.33333	5.66667
12	267430	267571	8	5.33333
12	267595	267744	11.6667	12.3333
12	267794	267923	2	3.66667
12	267985	268132	0	5.33333
12	268130	268273	14.3333	18
12	268301	268445	6.33333	9
12	268474	268618	3.66667	2.33333
12	268627	268786	5.33333	14
12	268844	268975	5.66667	4.33333
12	268957	269106	3.33333	5
12	269074	269221	0	2.66667
12	269242	269389	8	8.66667
12	269392	269527	19.6667	9.66667
12	269565	269715	7	9.66667
12	269721	269873	17.6667	9.66667
12	269869	270024	4.66667	3
12	270033	270175	3.66667	5
12	270192	270331	4.33333	6.66667
12	270346	270497	13.3333	9
12	270509	270652	21.6667	28.3333
12	270689	270832	11.6667	15
12	270955	271099	27	10
12	271126	271276	17.3333	5
12	271299	271444	13.3333	8.33333
12	271659	271797	10	7
12	271837	271979	13.6667	22
12	272008	272148	11.3333	12.6667
12	272150	272309	9.66667	11.3333
12	272329	272476	9.33333	0
12	272527	272673	5.33333	5
12	272739	272878	5	5
12	272981	273124	10	15.6667
12	273156	273300	14.6667	14.6667
12	273306	273451	16.3333	10
12	273468	273616	19.6667	10.6667
12	273645	273775	6.33333	11.3333
12	273797	273951	19.6667	22.3333
12	274082	274221	21.6667	21.6667
12	274237	274379	23	21.6667
12	274423	274550	19	11.3333
12	274564	274708	8	10.6667
12	274731	274888	14	10.3333
12	274902	275047	17	16.3333
12	275073	275220	15.3333	0
12	275192	275337	1.66667	2.66667
